Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_14_34,VDD,Metal1,22.6800,62.7200,4.999963
FILLER_14_32,VDD,Metal1,21.8400,62.7200,4.999963
FILLER_14_16,VDD,Metal1,17.4080,62.0280,4.999963
FILLER_14_10,VDD,Metal1,9.5200,62.7200,4.999963
FILLER_14_2,VDD,Metal1,7.2265,62.1430,4.999963
FILLER_13_270,VDD,Metal1,154.8400,54.8800,4.999958
FILLER_13_268,VDD,Metal1,154.0000,54.8800,4.999958
FILLER_13_260,VDD,Metal1,151.7065,55.4565,4.999958
FILLER_13_244,VDD,Metal1,145.0880,55.5720,4.999958
FILLER_13_212,VDD,Metal1,131.7155,55.6485,4.999958
FILLER_13_209,VDD,Metal1,120.6800,54.8800,4.999958
FILLER_13_207,VDD,Metal1,119.8400,54.8800,4.999958
FILLER_13_191,VDD,Metal1,115.4080,55.5720,4.999958
FILLER_13_168,VDD,Metal1,97.7200,54.8800,4.999957
FILLER_13_166,VDD,Metal1,96.8800,54.8800,4.999957
FILLER_13_162,VDD,Metal1,95.5800,55.3125,4.999895
FILLER_13_146,VDD,Metal1,90.2080,55.5720,4.999895
FILLER_13_53,VDD,Metal1,33.3200,54.8800,4.999884
FILLER_13_2,VDD,Metal1,5.9800,55.3125,4.999911
FILLER_12_263,VDD,Metal1,153.3865,54.3030,4.999958
FILLER_12_247,VDD,Metal1,146.7680,54.1880,4.999958
FILLER_12_243,VDD,Metal1,140.0000,54.8800,4.999958
FILLER_12_204,VDD,Metal1,117.8800,54.8800,4.999958
FILLER_12_157,VDD,Metal1,94.0265,54.3030,4.999895
FILLER_12_140,VDD,Metal1,82.3200,54.8800,4.999890
FILLER_12_124,VDD,Metal1,77.8880,54.1880,4.999889
FILLER_12_115,VDD,Metal1,69.2600,54.4475,4.999889
FILLER_12_103,VDD,Metal1,61.6000,54.8800,4.999885
FILLER_12_99,VDD,Metal1,60.3000,54.4475,4.999884
FILLER_12_91,VDD,Metal1,57.0665,54.3030,4.999884
FILLER_12_37,VDD,Metal1,25.5800,54.4475,4.999910
FILLER_12_34,VDD,Metal1,22.6800,54.8800,4.999911
FILLER_12_32,VDD,Metal1,21.8400,54.8800,4.999911
FILLER_12_16,VDD,Metal1,17.4080,54.1880,4.999911
FILLER_12_8,VDD,Metal1,9.3400,54.4475,4.999911
FILLER_11_269,VDD,Metal1,154.5600,47.0400,4.999991
FILLER_11_253,VDD,Metal1,150.1280,47.7320,4.999991
FILLER_11_218,VDD,Metal1,125.7200,47.0400,4.999991
FILLER_11_165,VDD,Metal1,97.2600,47.4725,4.999982
FILLER_11_135,VDD,Metal1,79.2400,47.0400,4.999975
FILLER_11_133,VDD,Metal1,78.4000,47.0400,4.999974
FILLER_11_94,VDD,Metal1,56.2800,47.0400,4.999973
FILLER_11_92,VDD,Metal1,55.4400,47.0400,4.999973
FILLER_11_76,VDD,Metal1,51.0080,47.7320,4.999973
