Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_8_193,VSS,Metal1,112.0000,35.2800,0.000011
FILLER_8_177,VSS,Metal1,106.3520,35.8280,0.000011
FILLER_8_173,VSS,Metal1,100.8000,35.2800,0.000011
FILLER_8_169,VSS,Metal1,98.7400,35.6285,0.000011
FILLER_8_153,VSS,Metal1,92.9120,35.8280,0.000011
FILLER_8_144,VSS,Metal1,84.2800,35.2800,0.000011
FILLER_8_140,VSS,Metal1,82.5000,35.6285,0.000012
FILLER_8_125,VSS,Metal1,73.6400,35.2800,0.000012
FILLER_8_123,VSS,Metal1,72.8000,35.2800,0.000013
FILLER_8_111,VSS,Metal1,66.2600,35.6285,0.000013
FILLER_8_103,VSS,Metal1,61.6000,35.2800,0.000014
FILLER_8_95,VSS,Metal1,58.2930,35.7415,0.000015
FILLER_8_44,VSS,Metal1,31.8720,35.8280,0.000016
FILLER_8_39,VSS,Metal1,25.4800,35.2800,0.000016
FILLER_8_37,VSS,Metal1,24.6400,35.2800,0.000016
FILLER_8_34,VSS,Metal1,22.6800,35.2800,0.000016
FILLER_8_32,VSS,Metal1,21.8400,35.2800,0.000016
FILLER_8_16,VSS,Metal1,12.6000,35.2800,0.000016
FILLER_8_14,VSS,Metal1,11.7600,35.2800,0.000017
FILLER_7_255,VSS,Metal1,150.0320,34.7320,0.000010
FILLER_7_212,VSS,Metal1,122.6400,35.2800,0.000010
FILLER_7_203,VSS,Metal1,117.3200,35.2800,0.000010
FILLER_7_201,VSS,Metal1,116.4800,35.2800,0.000011
FILLER_7_196,VSS,Metal1,113.4000,35.2800,0.000011
FILLER_7_191,VSS,Metal1,110.6000,35.2800,0.000011
FILLER_7_187,VSS,Metal1,108.8200,34.9310,0.000011
FILLER_7_142,VSS,Metal1,86.7520,34.7320,0.000011
FILLER_7_120,VSS,Metal1,71.3000,34.9310,0.000013
FILLER_7_103,VSS,Metal1,61.3200,35.2800,0.000014
FILLER_7_101,VSS,Metal1,60.4800,35.2800,0.000014
FILLER_7_72,VSS,Metal1,44.2400,35.2800,0.000015
FILLER_7_56,VSS,Metal1,35.2800,35.2800,0.000016
FILLER_7_52,VSS,Metal1,33.2200,34.9310,0.000016
FILLER_6_270,VSS,Metal1,154.8400,27.4400,0.000009
FILLER_6_268,VSS,Metal1,154.0000,27.4400,0.000009
FILLER_6_252,VSS,Metal1,148.3520,27.9880,0.000009
FILLER_6_207,VSS,Metal1,119.5600,27.4400,0.000010
FILLER_6_205,VSS,Metal1,118.7200,27.4400,0.000010
FILLER_6_201,VSS,Metal1,116.6600,27.7885,0.000010
FILLER_6_193,VSS,Metal1,113.1730,27.9015,0.000010
FILLER_6_177,VSS,Metal1,106.3520,27.9880,0.000010
FILLER_6_137,VSS,Metal1,80.3600,27.4400,0.000013
FILLER_6_107,VSS,Metal1,63.5600,27.4400,0.000014
FILLER_6_104,VSS,Metal1,61.8800,27.4400,0.000015
FILLER_6_34,VSS,Metal1,22.6800,27.4400,0.000018
FILLER_6_32,VSS,Metal1,21.8400,27.4400,0.000018
FILLER_6_16,VSS,Metal1,12.6000,27.4400,0.000018
FILLER_6_8,VSS,Metal1,9.5730,27.9015,0.000018
FILLER_5_269,VSS,Metal1,154.5600,27.4400,0.000009
FILLER_5_265,VSS,Metal1,152.5000,27.0910,0.000009
FILLER_5_257,VSS,Metal1,149.0130,26.9780,0.000009
FILLER_5_241,VSS,Metal1,142.1920,26.8920,0.000009
FILLER_5_212,VSS,Metal1,122.6400,27.4400,0.000009
FILLER_5_209,VSS,Metal1,120.6800,27.4400,0.000009
FILLER_5_207,VSS,Metal1,119.8400,27.4400,0.000010
FILLER_5_199,VSS,Metal1,116.5330,26.9780,0.000010
